syn_id,syn_def,n_lemma,syn_lemmas
syn_012363,描述整個人全心投入特定事件。,1,頭
syn_012364,描述整個人的身體。,1,頭
syn_012365,描述特定對象向內或向下凹，而比周圍的表面低。,1,陷
syn_012366,描述特定對象的性質或形態。,1,形容
syn_012367,描述特定的時代。,1,代
syn_012368,描述環境的氣氛。,1,派
syn_012369,描述程度低或微量的情緒或感官。,1,絲
syn_012370,描述良善或誠摯的心意。,1,番
syn_012371,描述認知的程度。,1,層
syn_012372,提供他人各種投資建議的人員或機構。,1,投顧
syn_012373,提供作前述用途的土地。,1,用地
syn_012374,提供女子性服務以賺取金錢的男子。,1,鴨
syn_012375,提供客人酒食的聚會。,1,宴
syn_012376,提供後述對象以供他人使用。,1,出
syn_012377,提供後述對象生活上所需要的物品、金錢。,1,供
syn_012378,提供後述對象給他人。,1,備
syn_012379,提供後述菜餚。,1,開
syn_012380,提供後述訊息，使人瞭解或熟悉特定對象。,2,介;介紹
syn_012381,提供性服務以賺取金錢的女子。,1,雞
syn_012382,提供按摩的服務，使他人達到放鬆的目的。,1,馬
syn_012383,提供授課與學習的正規教育機構。,2,校;學校
syn_012384,提供旅客付費住宿的地方。,1,旅館
syn_012385,提供旅客付費飲食和住宿的地方。,1,飯店
syn_012386,提供旅客付費飲食的地方。,1,飯店
syn_012387,提供特定對象所需並為其謀福利。,1,服務
syn_012388,提供特定對象所需的資源。,1,供應
syn_012389,提供男子性服務以賺取金錢的男子。,1,鵝
syn_012390,提供病患診治、醫療照顧及住院的醫療機構。,2,醫;醫院
syn_012391,提供色情服務以賺取金錢的人。,1,公關
syn_012392,提供色情服務以賺取金錢的女子。,1,小姐
syn_012393,提供色情服務以賺取金錢的男子。,1,牛郎
syn_012394,提供車輛通行，連接城市間的主要道路。,1,公路
syn_012395,提供金錢做特定事件。,1,出錢
syn_012396,提供飛機起降與乘客搭乘場所的建築物及建築物所在的位置。,1,港
syn_012397,提供飛機起降與乘客搭乘的場所。,1,港
syn_012398,提供飛機起飛、降落的地方。,1,機場
syn_012399,提供餐飲服務的地方。,1,餐廳
syn_012400,提供餐飲服務的地方的建築物及建築物所在的位置。,1,餐廳
syn_012401,提供，只限於抽象事物。,1,予以
syn_012402,提出問題以獲得訊息。,1,詢問
syn_012403,提出在特定時間不工作或不上課的申請。,1,請
syn_012404,提出後述需求，希望得到對方的施捨。,1,討
syn_012405,提出的問題。,1,問
syn_012406,提出的願望或條件。,1,要求
syn_012407,提出自己的要求，並以此不斷地煩擾他人。,1,吵
syn_012408,提出要求，請他人幫忙。,1,拜託
syn_012409,提出要貨品或服務送達的需求。,1,叫
syn_012410,提出討論議題。,1,提議
syn_012411,提出證據進行辯論，以保護特定對象。,1,辯護
syn_012412,提出購買貨品的需求。,1,訂購
syn_012413,提出需求以取得資料。,1,調
syn_012414,提出領取的要求。,1,索取
syn_012415,提煉長生不老藥。,1,煉丹
syn_012416,提醒告誡特定對象該注意的事。,1,叮
syn_012417,提醒後述對象應該避免的事項。,1,戒
syn_012418,提醒後述對象避免危險。,1,警告
syn_012419,提醒語。用於提醒他人結束進行中的特定狀態或活動。,1,停
syn_012420,提醒語。用於提醒參與者開始動作。,1,走
syn_012421,提醒語。用於提醒大家可以開始吃飯。,1,開動
syn_012422,提醒語。用於提醒較有權力的人注意。,1,報告
syn_012423,提醒語。用於表示停止進行拍攝活動。,1,卡
syn_012424,提醒語。用於表達對於他人的請求樂意幫忙，不覺得麻煩。,1,不會
syn_012425,提醒語。表對他人來訪時的招呼語。,1,歡迎
syn_012426,提醒，注意。,1,看
syn_012427,提高特定身體部位。,1,聳
syn_012428,提高警覺，謹慎地做事。,1,小心
syn_012429,提高身體特定部位的末端。,1,挑
syn_012430,提高音量。,1,拉
syn_012431,插入新話題以使原來的話題中斷。,2,岔;打
syn_012432,插入特定主題。,1,切
syn_012433,揚州的文化。,1,揚
syn_012434,握拳曲肘往後或往下拉的動作，通成是因為有好結果而感到興奮時做出的動作。,1,弓
syn_012435,握而使用。,1,把
syn_012436,揣測數量佔有超過半數以上。,1,居多
syn_012437,揣測數量較少，相對於多數而言。,1,少數
syn_012438,揣測超過半數以上的數量。,1,多數
syn_012439,揮棒、揮拍或揮竿的特定球類運動。,1,擊
syn_012440,損傷特定身體部位的筋骨。,1,拐
syn_012441,損壞失去的物品。,1,損失
syn_012442,損壞後述物體造成可以出入的缺口。,1,破
syn_012443,損失特定對象。,1,折
syn_012444,損失資本。,1,賠
syn_012445,損害後述對象的利益。,1,棄
syn_012446,搖擺不定，無法維持固定的位置。,1,搖搖晃晃
syn_012447,搖晃不穩地走路。,1,跩
syn_012448,搖槳使船前進。,1,搖
syn_012449,搜尋。,1,索
syn_012450,搭乘或裝入運輸工具。,1,上
syn_012451,搭乘特定水上交通工具，進行順流而下的激烈水上活動。,1,泛
syn_012452,搭乘車子。,1,坐車
syn_012453,搭乘飛機。,1,乘機
syn_012454,搶奪他人財物或傷害他人的人。,1,匪
syn_012455,摔碎特定物體。,1,砸
syn_012456,摧毀消滅。,1,毀滅
syn_012457,撐船用的竹竿。,1,梢
syn_012458,撞擊後述對象表面使其出現細縫。,1,裂
syn_012459,撞球比賽中，每一局開始擊出第一球。,1,開
syn_012460,撞球比賽所使用的球。,1,撞球
syn_012461,撤回。,1,班
syn_012462,撥號後接通前，電話裝置發出提醒聲。,1,嘟
syn_012463,播放電影。,1,映
syn_012464,播放電影的場所。,1,電影院
syn_012465,撰寫新文本。,1,立
syn_012466,擁有並使用後述廠牌的交通工具。,1,開
syn_012467,擁有博士學位的人。,1,博士
syn_012468,擁有大量財富的男性商人。,1,亨
syn_012469,擁有學士學歷的人。,1,大學生
syn_012470,擁有後述區域的管理統治權。,1,領
syn_012471,擁有後述技能。,1,懷
syn_012472,擁有後述特性。,1,具備
syn_012473,擁有特定金額的價值。,1,價值
syn_012474,擁有獨立決定的最高權威。,1,專擅
syn_012475,擁有碩博士學位的人。,1,博
syn_012476,擁有碩士學位的人。,1,碩
syn_012477,擁有領土、人民、主權和政府四個要素的政治組織。,2,國;國家
syn_012478,擁有高學歷。,1,頂
syn_012479,擊中目標。,1,打到
syn_012480,擊出安打。,1,敲
syn_012481,擊出強而有力的球。,1,轟
syn_012482,操控交通工具行進方向的器據以控制行進方向。,1,打
syn_012483,操控後述身體部位。,1,運
syn_012484,擔任保護特定對象工作的人。,1,衛
syn_012485,擔任分析工作的專業人員。,1,分析師
syn_012486,擔任挑選購買物品職務的人。,1,採購
syn_012487,擔任教學的工作。,1,執教
syn_012488,擔任教師工作。,1,任教
syn_012489,擔任特定對象的隨從。,1,侍
syn_012490,擔任的任務或使命。,2,差;工作
syn_012491,擔任軍事警察的軍人。,1,憲
syn_012492,擔心的事件。,1,虞
syn_012493,擠壓特定物體以取其汁液的工具。,1,榨
syn_012494,擬定事件進行的步驟與方法。,2,謀;計
syn_012495,擬定初稿。,1,草
syn_012496,擱置不動。,1,壓
syn_012497,擲筊時用來和神明溝通，表達神明旨意的半月形器具。,1,杯
syn_012498,擺動手或腳。,1,划
syn_012499,擺動身體特定部位。,1,扭
syn_012500,擺放於開放空間，增加美觀的物品。,1,裝飾品
syn_012501,擺設桌椅。,1,打
syn_012502,擺設祭品以祭祀神佛或靈性存在物。,1,供
syn_012503,攀爬山峰。,1,登山
syn_012504,攙入。,1,對
syn_012505,攜帶物品給後述對象。,1,帶給
syn_012506,攜帶相關證件或文件。,1,持
syn_012507,攝影技術的一種。,1,包圍
syn_012508,支付或調配款項。,1,撥款
syn_012509,支付或調配的金錢。,1,撥款
syn_012510,支付款項以履行約定。,1,付款
syn_012511,支出並使用薪水或報酬。,1,支
syn_012512,支持中國大陸和臺灣結合成一個完整的政治實體。,1,統
syn_012513,支持維護特定對象、單位或團體，且其支持的程度超過一般。,1,挺
syn_012514,支撐建築物直立的柱子。,1,棟
syn_012515,支撐物體的架子。,1,骨
syn_012516,支撐特定物體的一端使其維持在特定高度。,1,掛
syn_012517,收下並得到後述對象。,1,收取
syn_012518,收件人接收訊息的電子郵件系統。,1,信箱
syn_012519,收信人收取郵件的箱子。,1,信箱
syn_012520,收及累積特定對象。,1,攢
syn_012521,收取他人所給予的物品。,1,接受
syn_012522,收取的費用。,1,收費
syn_012523,收取費用。,1,收費
syn_012524,收取金錢。,1,收
syn_012525,收回、撤回。,1,收
syn_012526,收回之前發出或已在外流通的特定對象。,1,回收
syn_012527,收拾、整理包裹或行李。,1,打
syn_012528,收拾整理散亂的東西。,1,收
syn_012529,收盤價比開盤價高的部份。,1,陽線
syn_012530,收藏並整理各種書籍資料，可供群眾閱覽參考的機構。,1,圖書館
syn_012531,收錄資料後整理成特定書籍或刊物。,1,輯
syn_012532,收錄集結特定同類作品編成的書。,2,集成;集
syn_012533,收集全部資料，為了解實況而進行考察。,1,調查
syn_012534,收集多個相關對象整合成後述整體。,1,集成
syn_012535,收集已經使用過的資源。,1,回收
syn_012536,收集物品以獲得經濟利益。,1,收
syn_012537,收集特定對象並予以整理保存。,1,藏
syn_012538,收集相燃燒後在香爐中的灰，做為信仰治療用。,1,燒香灰
syn_012539,改正自己過去錯誤的想法或行為。,1,回頭
syn_012540,改變事件的狀況。,1,扭轉
syn_012541,改變位置，從一處到另一處。,1,轉移
syn_012542,改變原有的特定對象，使其符合需求，通常是變的更好。,1,改造
syn_012543,改變原有的組織與人事。,1,改組
syn_012544,改變原本不適當的表情或態度。,1,正
syn_012545,改變原本的時間安排。,1,挪
syn_012546,改變已接受的評價。,1,翻案
syn_012547,改變後述對象。,1,易
syn_012548,改變後述對象以符合期望。,1,改
syn_012549,改變後述對象的擁有者或抽象位置。,1,轉移
syn_012550,改變後述狀態使其成為相反的特定狀態。,1,反
syn_012551,改變後述組織或狀態，使其往正面發展。,1,重整
syn_012552,改變態度使達到後述狀態。,1,放
syn_012553,改變成後述狀態。,1,轉
syn_012554,改變成為類別相近的特定對象。,1,轉化
syn_012555,改變採用。,1,改用
syn_012556,改變方向行進。,1,折
syn_012557,改變條件以加快化學變化的速度。,1,催化
syn_012558,改變法律上的判決。,1,翻案
syn_012559,改變特定物體原本的位置或狀態。,1,動
syn_012560,改變臉面對的方向，通常軀幹沒有大幅度轉向。,1,扭
syn_012561,改變造型或行為舉止，使他人相信自己具有後述特質。,1,扮
syn_012562,改變面對的方向，通常指轉動頭或身體。,1,別
syn_012563,攻打後述國家或政權。,1,伐
syn_012564,攻擊並佔領。,1,打下來
syn_012565,攻擊和防禦。,1,攻守
syn_012566,攻擊或尋找的特定對象。,1,目標
syn_012567,放任並予以包容。,1,縱容
syn_012568,放在已婚婦女的姓之後，作為稱呼。,1,氏
syn_012569,放在鍋內，加入油快速翻攪至熟的料理。,1,炒
syn_012570,放在鐵板上烤製的食物。,1,燒
syn_012571,放後述物品於土壤中。,1,下
syn_012572,放棄原有的制度，實施新的制度。,1,改行
syn_012573,放棄屬於自己的權利或損害後述對象的利益。,1,犧牲
syn_012574,放棄希望。,1,死心
syn_012575,放棄王位並轉移給其他對象。,1,遜
syn_012576,放話、揚言。,2,嗆;嗆
syn_012577,放開原本用於固定特定對象的身體部位。,1,鬆
syn_012578,放養牲畜的地方。,1,牧場
syn_012579,放鬆身體，把重量由物體或他人支撐。,1,塌
syn_012580,政府向土地所有者徵收的田賦及各種稅款。,1,租
syn_012581,政府對人民或機關團體收取特定對象或財物。,1,徵
syn_012582,政府對國家資本財產所執行的各項管理措施。,1,財政
syn_012583,政府對邊疆所執行的各項管理措施。,1,邊政
syn_012584,政府或機關團體為服務團體內成員的消費所提供的優惠。,1,福利
syn_012585,政府或機關團體為特定對象提供的生活上的照顧。,1,福利
syn_012586,政府或機關將物資等發給特定的對象。,1,放
syn_012587,政府或機關將錢或物資等發給特定的對象。,1,發放
syn_012588,政府所定的說明特定建築物或建築用地所在的位置的文字描述。,1,址
syn_012589,政府機關偵察和搜捕走私活動。,1,緝私
syn_012590,政府機關為保留自然生態所設立的特定區域。,1,公園
syn_012591,政府機關為保護自然生態或文化特色所設立的特定區域。,1,保護區
syn_012592,政府機關薦任職等內的職稱。,1,專員
syn_012593,政府與民間。,1,朝野
syn_012594,政權崩潰瓦解。,1,倒
syn_012595,政治大學的建築物及建築物所在的位置。,1,政大
syn_012596,故事發展的變化與經過。,1,情
syn_012597,故意不回家。,1,蹺家
syn_012598,故意完全不給予應有的重視。,1,漠視
syn_012599,故意引起爭端。,1,挑釁
syn_012600,故意挑剔為難特定對象。,1,刁
syn_012601,故意維持原來的狀態而拖延不做該做的事。,1,賴
syn_012602,故意裝糊塗或敷衍他人。,1,打
syn_012603,故意長時間待在特地地點消耗時間。,1,泡
syn_012604,效果和好處。,1,效益
syn_012605,敘述有情節事件的陳述。,1,故事
syn_012606,教堂的建築物及建築物所在位置。,1,堂
syn_012607,教學時所使用的材料。,1,教材
syn_012608,教室的建築物及建築物所在的位置。,1,教室
syn_012609,教授傳統技藝的場所。,1,館
syn_012610,教授地理知識的科目名稱。,1,地理
syn_012611,教授後述技藝。,1,課
syn_012612,教授歷史知識的科目名稱。,1,歷史
syn_012613,教授特定課程的學習機構。,1,學院
syn_012614,教授特定課程的學習機構的建築物及建築物所在的位置。,1,學院
syn_012615,教書的職位。,1,教職
syn_012616,教育局的建築物及建築物所在的位置。,1,教育局
