syn_id,syn_def,syn_lemmas
syn_002597,與特定對象居住位置相近的機構。,隔壁;鄰
syn_002598,與特定對象相關的責任或事件。,事;事情
syn_002599,與臉相同方向動物軀幹胸部以下骨盆以上的部位，專指人或其他動物的相對部位。,肚子;肚
syn_002600,與臉相同方向動物頸部以下腹部以上的部位，指人或其他動物的相對部位。,胸;膛
syn_002601,與農業相關的知識與技術。,農;農業
syn_002602,舊時對外國或異族的稱呼。,番;虜
syn_002603,舊時的文武官員，相對於君主。,臣;臣下
syn_002604,舊時閹割入宮服侍皇族的男子。,公公;寺
syn_002605,色譜上最暗，可以吸收所有光線的顏色。,黑;皂
syn_002606,落葉喬木，葉為倒披針形，在三、四月開花，白色花瓣五片，果實為橢圓形，味酸可食，可醃製成多種蜜餞。,李;李子
syn_002607,蒙古人的文字和語言。,蒙古語;蒙
syn_002608,藉特定語法形式表示行為動作與主語的關係。,態;型態
syn_002609,藝術作品的體裁。,體;体;體制
syn_002610,蘇州的文化。,蘇;蘇州
syn_002611,行列。,隊;伍
syn_002612,街舞的一種，為模仿機器人的動作和型態的舞蹈。,機器;機械
syn_002613,衣物或飾品上環狀的裝飾品。,扣;釦
syn_002614,表現在特定領域的精巧技能。,技巧;技
syn_002615,表達抽象觀念的具體事物。,象徵;徵
syn_002616,表達訊息的口語或文字。,言語;話語;詞;辭
syn_002618,被懷疑有不好行為的可能性。,嫌;嫌疑
syn_002619,被提出的議題或計畫。,案;方案
syn_002620,被父母遺棄或父母雙亡的孩子。,孤;孤兒
syn_002621,裝訂成書籍形式的物品。,冊;本
syn_002622,要求對方回答以測試知識的敘述。,問題;題
syn_002623,覆蓋在地球表面的鹹水水域。,大海;海;海洋
syn_002624,覆蓋地球表面固定區域的水。,水體;水域;水
syn_002625,親身的體驗。,經驗;經歷
syn_002626,觀察者認為前述對象擁有的風格氣勢。,態;姿
syn_002627,解釋某事或某物使用的文件。,說明書;說明
syn_002628,言論或行動的基礎。,據;据
syn_002629,討論時所提出的議題。,提議;議
syn_002630,記載下來的資料。,記錄;紀錄
syn_002631,記載前述對象相關訊息的書籍。,鑑;鑒
syn_002632,記載收入和支出的本子。,賬;帳
syn_002633,設立賭局，提供場地或資金並從其中得到利益的人。,庄;莊
syn_002634,詩句中上一聯的對句與下一聯的出句有相同平仄的狀態。,黏;粘
syn_002635,詩文中兩句互相對仗的一組句子或一組句子中的其中一句。,對;聯
syn_002636,語言的最小表意單位。,詞;辭
syn_002637,說話時選用的詞語。,言語;措辭;措詞
syn_002638,說話的訊息內容。,說話;講話
syn_002639,證明身份的證件。,身分證;身份證
syn_002640,象徵特定尊貴地位或權威的座位。,座;位
syn_002641,象棋遊戲中所使用的棋子之一，以捕獲「將」來決定勝負。,將;將軍
syn_002642,象棋遊戲中所使用的棋子之一，在直或橫的方向以跨過其他棋子的方式來進行攻擊。,包;炮
syn_002643,貨物的生產運輸過程中所花費的金錢。,本錢;成本;本
syn_002644,身心發育成熟的人。,大;人;大人
syn_002645,軀幹直立，用雙腳行走的高等動物，具備思考能力，有語言文字，能進行社交活動。,人類;人員;員;人物;郎;人
syn_002646,軍隊中最高的領導人。,將;帥;將軍
syn_002647,較有權力的人或機構所做的要求。,命;命令;敕;令;旨
syn_002648,輩分相當或身分地位相近的男子。,弟兄;兄弟
syn_002649,透過學習所得到的對事物的認識和經驗的總和。,知識;學;知;知覺
syn_002650,通指一切好的、吉利的事物。,禧;祥
syn_002651,通指人工建造的土木工程。,建築物;建築
syn_002652,通指出色有名的人物。,明星;星
syn_002653,通指物體的中心。,核心;核
syn_002654,通指警察組織的機構。,警察局;警局
syn_002655,造成特定結果或引起另一件事情發生的條件。,肇始;因;關係;原因;導因;緣;故
syn_002656,進行正式基礎教育中最初階段的學校。,小學;國小;小
syn_002657,進行特定事件的主持人。,庄;莊
syn_002658,遊戲中可在紙盤上按特定規則移動且帶有象徵性且能區分參與者身分的小物品，以木頭或其他材料製成。,棋;子
syn_002659,遊戲或牌局中每一局的主持人。,庄;莊
syn_002660,過去發生的重大或具影響力的事件的紀錄。,史;歷史
syn_002661,道路或河流成弧狀的地方。,彎;阿;曲
syn_002662,邀請並負責招待賓客的人，相對於客人。,主人;主
syn_002663,邊疆地區。,垂;邊
syn_002664,重要的事。,重;要
syn_002665,金屬表面因氧化而形成的物質。,鏽;銹
syn_002666,針對特定主題，向大眾發表的言論。,講話;談話
syn_002667,釣魚時一次的拋竿動作。,杆;桿;竿
syn_002668,鉤形的物體。,勾;鉤
syn_002669,銀河系的恆星之一，地球以它為中心公轉。,日;太陽
syn_002670,鋪在地面床面以供坐臥的片狀物，通常以藺草或竹片製成。,席;蓆
syn_002671,長在眼睛與額頭之間有保護眼睛功能的毛。,眉毛;眉
syn_002672,長度的單位，一吋約為2.54公分。,吋;寸
syn_002673,長時間不下雨而缺水的情形。,乾旱;旱
syn_002674,長時間逐漸養成的固定行為。,習慣;習
syn_002675,關犯人的地方。,監獄;監;獄;牢
syn_002676,除了人以外具有生產後代能力的動物。,雌;母
syn_002677,除了人以外能產生精細胞的動物。,雄;公
syn_002678,陳列、保存、研究對人類有價值物品的機構。,博物院;博物館
syn_002679,階梯中多個平台中的一個。,階級;階
syn_002680,電台。,臺;台
syn_002681,靠以低姿態請求他人給予食物或金錢維生的人。,丐;乞
syn_002682,面對特定情況時，社會所能認同、接受的心理表現。,情;感情
syn_002683,音程的單位。,度;階
syn_002684,頭和軀幹相連接的部份。,脖;領;脖子;頸;項
syn_002685,飛行器兩側延伸出像昆蟲或鳥類翅膀的部份，具有支撐機身、產生升力等作用。,翅;翅膀;翼
syn_002686,飲用的柱狀器皿。,盃;杯;杯子
syn_002687,首都。,都;京
syn_002688,高出地面的寬平地方，用來表演或演講。,臺;台
syn_002689,高爾夫球時一次的記分單位。,杆;桿
syn_002690,鳥類和爬蟲類所生帶有硬殼的卵。,蛋;卵
syn_002691,麻將中的牌面，為三種箭牌之一。,中;發;白
syn_002692,麻將中的牌面，為四種季牌之一。,秋;春;夏;冬
syn_002693,麻將中的牌面，為四種花牌之一。,梅;竹;菊;蘭
syn_002694,麻將中的牌面，為四種風牌之一。,南;東;西
syn_002695,麻將中的牌面，為序數牌之一。,條;萬;索;餅;万
syn_002696,描述事物的量。,肚子;肚
syn_002697,描述人的情緒。,肚子;肚;腹
syn_002698,描述人的知識。,肚子;肚;腹
syn_002699,更動特定對象的職位。,調;調職
syn_002700,更改特定對象。,修改;修
syn_002701,書信的啟封詞。,收;啟
syn_002702,書信的結尾辭。,上;啟
syn_002703,最先發現並公開後述理論或學說。,提出;提
syn_002704,有一部份。,有的;有些
syn_002705,有後述固定行為模式。,習慣;慣;慣於;習
syn_002706,有後述心理或精神狀態。,存有;存
syn_002707,有支配權的人使所支配的特定對象跟著自己移動。,帶有;帶;攜
syn_002708,有條理的規劃特定事件。,安排;排
syn_002709,有權力的人開始提供資源給大眾爭取或使用。,釋放;放出;開放;釋
syn_002710,有權力的機構或人經審查後批准。,核;核准
syn_002711,有權力的機構或人經過特定程序做出決定。,判;裁
syn_002712,有節奏地擺動肢體，通常搭配音樂。,舞;跳舞;跳
syn_002713,有膽量做特定事件。,敢於;敢
syn_002714,有花植物的花朵長出並舒展。,放;開放;打開
syn_002715,有規劃地安排特定事件。,佈局;布局;布;佈
syn_002716,有規劃地陳列特定物品。,陳;列出來;列
syn_002717,有規劃地陳列特定物品或示範特定技術供人觀賞。,展示;展
syn_002718,未經安排而見到後述對象。,遇見;遇上;逢;碰;碰到;遇;遇到
syn_002719,東西從嘴裡出來。,吐;吐出;吐出來
syn_002720,東西從體內經由嘴裡排出。,吐;吐出;吐出來
syn_002721,查出犯罪案件的犯罪者並將其逮捕到案。,破案;破
syn_002722,查點數目或數量。,計算;算
syn_002723,根據前述同類事物來推論。,類推;反
syn_002724,根據前述定義給予後述對象名稱。,稱為;喚;稱;曰;稱作;叫;謂;稱做;叫做;言;叫作
syn_002726,根據已確定的權益，提出履行後述義務的要求。,討;要
syn_002727,根據已經知道的事實來提出合理的假設。,推測;猜測
syn_002728,根據已經知道的事實來論定後述的結論。,推斷;推論
syn_002729,根據情況對事件做大概的推斷。,估計;估;推估
syn_002730,根據特定標準對後述事件做出結論。,判;判斷
syn_002731,根據邏輯推導出特定問題的答案。,證明;證;証
syn_002732,條狀物互相糾結在一起。,糾纏;纏住;纏;糾
syn_002733,條狀物糾結在一起。,打;打結
syn_002734,植物新的枝葉剛開始長出來。,發;發出;發芽;萌芽;萌
syn_002735,植物的根深入土壤生長，使其固定。,紮根;扎根
syn_002736,植物長出果實。,結實;結果
syn_002737,極力建議他人做後述事件。,勸;勸說
syn_002738,極少，為完全、全部的意思。,一點;半點;一點兒
syn_002739,極度尊敬或喜歡特定對象。,佩服;折服;佩
syn_002740,標示後述記號。,打;作出;做;作;做出
syn_002741,機器停止運作。,停車;停機
syn_002742,機器運轉。,動;運作
syn_002743,檢驗自己過去的想法或行為，並作為以後改進的依據。,反省;省
syn_002744,欠他人錢。,負;負債
syn_002745,欣賞並評斷特定對象的好壞。,賞;品
syn_002746,欺詐他人，求索財物利益。,敲;坑
syn_002747,歌詞中的襯字。,喲;呀
syn_002748,正式用他人擔任職務或工作。,聘;聘任;聘請;聘用
syn_002749,比喻一直想在後述對象身邊或和其保持密切聯繫。,黏;粘
syn_002750,比喻一起承受他人的負面情緒。,分;分擔
syn_002751,比喻不停打擾後述對象。,纏住;纏;追
syn_002752,比喻不受原有限制或拘束的影響而有更好的發展。,突破;突
syn_002753,比喻不受後述對象的約束。,打破;破
syn_002754,比喻不理會。,丟;涼;棄置;拋;撒
syn_002755,比喻主動和後述對象往來或產生關係。,接觸;碰;觸
syn_002756,比喻主動結束特定情感或關係。,斬;砍
syn_002757,比喻事件剛開始進行。,發芽;萌芽;萌
syn_002758,比喻事件往較高程度發展。,增溫;加溫
syn_002759,比喻事件時間範圍涵蓋特定時段，通常時間較長。,跨;貫
syn_002760,比喻事件的成果超過後述限定數目或數量。,打破;突破;破;突
syn_002761,比喻交通工具移動。,走;行
syn_002762,比喻人的經脈順暢。,開;打開
syn_002763,比喻人與人之間彼此來往。,往來;過往
syn_002764,比喻介入特定事件的進行。,伸手;插
syn_002765,比喻付出大額金錢。,灑;撒
syn_002766,比喻付出金錢。,投;投入
syn_002767,比喻以不尊重的方式對待特定對象。,踏;踩
syn_002768,比喻以不正當的方式取得財物。,吃;汙;吃下;吃下去;黑;歪;污
syn_002769,比喻以後述對象為媒介進行特定事件。,乘;搭
syn_002770,比喻以武力取得後述領土主權。,扣;叩
syn_002771,比喻以特定對象維持後述狀態。,撐;支撐
syn_002772,比喻以特定手段從特定對象取得大量好處。,榨;搾
syn_002773,比喻以特定規範限制後述對象的行為。,綁;套;縛;綑
syn_002774,比喻以言語或文字批評後述對象。,攻;攻擊;轟
syn_002775,比喻估算適合的數值或時間。,抓;掐
syn_002776,比喻併吞。,吃掉;吃;吃下;吃下去
syn_002777,比喻使兩個以上的特定對象結合成為一個和諧的整體。,融;熔
syn_002778,比喻使後述事件的程度降低。,削減;減;減輕;減少;降低;削
syn_002779,比喻使後述可以發出共鳴聲的器具發出聲音以傳達特定訊息。,鳴;響
syn_002780,比喻使後述對象感受到善意與關懷。,溫暖;暖
syn_002781,比喻使後述對象的心理狀態或名譽受到損害。,傷害;毀
syn_002782,比喻使後述對象的抽象範圍變大。,廣;擴展;拓
syn_002783,比喻使後述物體表面或功能受到損害。,傷;傷害
syn_002784,比喻使心靈能包容接納更多事物。,展開;開放
syn_002785,比喻使抽象事物有條理、不雜亂。,理;整理
syn_002786,比喻使氣氛熱烈起來。,暖;熱;暖場;熱場
syn_002787,比喻使特定對象吃苦頭以達到警告的目的。,開刀;開
syn_002788,比喻使特定對象的心理狀態或名譽受到損害。,傷;創
syn_002789,比喻使特定時段沒有被利用而可以提供使用。,騰;空
syn_002790,比喻使用大量的資源。,耗費;燒;吃;吃下;吃下去
syn_002791,比喻使皮膚變得有光澤。,明;亮
syn_002792,比喻使財產增加。,飽;肥
syn_002793,比喻使財產減少。,瘦;餓;扁
syn_002794,比喻使麵糰發酵。,睡;睡覺;醒
syn_002795,比喻依照已定的標準，評量並給予成績。,打;評
syn_002796,比喻促進事件進行。,孵化;推動;推進
syn_002797,比喻做出嚴肅或不高興的表情。,板;扳
syn_002798,比喻傳遞訊息或明確的道理。,說話;講話
syn_002799,比喻價格大量下降。,崩;斬;砍
syn_002800,比喻光線擴散地照射在後述物體上。,灑;撒;攤
syn_002801,比喻克服後述困難。,渡過;渡;度
syn_002802,比喻克服後述困難的對象。,征服;超越
syn_002803,比喻公開發表言論或主張。,發聲;吶
syn_002804,比喻具有後述優勢。,占;佔
syn_002805,比喻利用特定感情因素限制後述對象的行為。,綁;縛;綑
syn_002806,比喻利用特定方法吸引後述異性。,釣;吊
syn_002807,比喻到達後述時段。,進;進入;入
